ancestor_id	descendant_id	depth
1306203631	2142927078	2
1306203631	1808014996	2
1306203631	1832196203	2
1306203631	666067582	2
1306203631	534705725	2
1306203631	1475546212	2
1306203631	331435466	2
1306203631	680361950/unspecified	2
1306203631	530229973	2
1306203631	710405171	2
1306203631	2077227161	2
1306203631	1999093424	2
1306203631	1885634011	2
1306203631	355446863	2
1306203631	1723933659	2
1306203631	80293156	2
1306203631	1873299550	2
1306203631	274012005	2
1306203631	59436623	2
1306203631	1867362510	2
1306203631	142627676	2
1306203631	1534865872	2
1306203631	505744734	2
1306203631	1842061002	2
1306203631	1533469637	2
1306203631	861066692/other	2
1306203631	1782373380	2
1306203631	902780087	3
1306203631	606718428	3
1306203631	1350867235	3
1306203631	1659188187/unspecified	3
1306203631	1293476712	3
1306203631	594152119	3
1306203631	1912165326	3
1306203631	1096942666	3
1306203631	848074718	3
1306203631	1472682568	3
1306203631	1659188187/other	3
1306203631	126200292	3
1306203631	1176618787	3
1306203631	961978723	3
1306203631	208838525	3
1306203631	856343065	3
1306203631	1308357020	3
1306203631	804519779	3
1306203631	2107405728	3
1306203631	412856151	3
1306203631	410933191	3
1306203631	1545432311	3
1306203631	539099530	3
1306203631	498041001	3
1306203631	682638346	3
1306203631	1764212824	3
1306203631	1494494172	3
1306203631	1041588744	3
1306203631	687522049	3
1306203631	1497196850	3
1306203631	902971264	3
1306203631	1792857123	3
1306203631	1622445023	3
1306203631	1253585655	3
1306203631	982404990	3
1306203631	1066607214	3
1306203631	1168524869	3
1306203631	1975316257	3
1306203631	607563642	3
1306203631	1795428133	3
1306203631	1069179012	3
1306203631	546837344	3
1306203631	530350822	3
1306203631	1257911879	3
1306203631	67141666	3
1306203631	1929621170/other	3
1306203631	1929621170/unspecified	3
1306203631	1359165725	3
1306203631	2044238008	3
1306203631	632187364	3
1306203631	1196343	3
1306203631	1955327835	3
1306203631	877196425	3
1306203631	373842724/unspecified	3
1306203631	1141696171	3
1306203631	1088791670	3
1306203631	373842724/other	3
1306203631	1988264158	3
1306203631	36687907	3
1306203631	344624675	3
1306203631	1734614455	3
1306203631	1908491191	3
1306203631	90968906	3
1306203631	331959624	3
1306203631	15547686/unspecified	3
1306203631	15547686/other	3
1306203631	691510326	3
1306203631	1283215780	3
1306203631	1400379324	3
1306203631	342852506	3
1306203631	779378525	3
1306203631	953221469	3
1306203631	1066582584	3
1306203631	697492429	3
1306203631	1524174754	3
1306203631	1935973650	3
1306203631	833261650	3
1306203631	1262457545	3
1306203631	1629352861	3
1306203631	1221145610	3
1306203631	994341690	3
1306203631	1570426057	3
1306203631	531589442	3
1306203631	882818988	3
1306203631	976211055	3
1306203631	1691100403	3
1306203631	1393013522	3
1306203631	128908879/other	3
1306203631	128908879/unspecified	3
1306203631	586001033	3
1306203631	541657990/unspecified	3
1306203631	478802448	3
1306203631	86666084	3
1306203631	541657990/other	3
1306203631	856373218	3
1306203631	1811698991	3
1306203631	1447099000	3
1306203631	1202087709	3
1306203631	986673759/other	3
1306203631	381628581	3
1306203631	986673759/unspecified	3
1306203631	213855225	3
1306203631	437941753/other	3
1306203631	1613800402	3
1306203631	164368491	3
1306203631	784073668	3
1306203631	1556758218	3
1306203631	1632711617	3
1306203631	1294771105	3
1306203631	1786398813	3
1306203631	1705439408/other	3
1306203631	1705439408/unspecified	3
1306203631	517413026	3
1306203631	470315095	3
1306203631	61370397	3
1306203631	307162488	3
1306203631	2041060050	3
1306203631	1996824802	3
1306203631	1726201225	3
1306203631	1313876091	3
1306203631	1158066955	3
1306203631	986228154	3
1306203631	1816664002	3
1306203631	1474007427/unspecified	3
1306203631	363974854	3
1306203631	611337662	3
1306203631	151247444	3
1306203631	900553320	3
1306203631	1748776425	3
1306203631	1201223639	3
1306203631	130912066	3
1306203631	1348954228	3
1306203631	343716587	3
1306203631	1899462527	3
1306203631	1196195580	3
1306203631	1178406122/other	3
1306203631	1243547929	3
1306203631	1628185308	3
1306203631	1178406122/unspecified	3
1306203631	872221482	3
1306203631	1454819008	3
1306203631	1352159976/other	3
1306203631	1449932922	3
1306203631	1352159976/unspecified	3
1306203631	572233281	3
1306203631	1592609742	3
1306203631	1196448725	3
1306203631	846899990	3
1306203631	607453719/unspecified	3
1306203631	1062668037	3
1306203631	1144277686	3
1306203631	1462855296	3
1306203631	607453719/other	3
1306203631	252052617	3
1306203631	1441823316	3
1306203631	1421696615	3
1306203631	808179681	3
1306203631	2076031939/other	3
1306203631	2076031939/unspecified	3
1306203631	1696217511	3
1306203631	848321559/unspecified	3
1306203631	1875062819	3
1306203631	1968732603	3
1306203631	810930152	3
1306203631	1842329598	3
1306203631	2083072661	3
1306203631	1787589781	3
1306203631	264747265	3
1306203631	425912065	3
1306203631	1541970629	3
1306203631	1537774422	3
1306203631	1246629439	3
1306203631	1055088320	3
1306203631	903061374/unspecified	3
1306203631	903061374/other	3
1306203631	788906923	3
1306203631	364768759	3
1306203631	780297109	3
1306203631	1271508481	3
1306203631	226950168	3
1306203631	1743051057	3
1306203631	123752820	3
1306203631	1156070902	3
1306203631	1098829699/other	3
1306203631	1098829699/unspecified	3
1306203631	197154181/unspecified	3
1306203631	398814832	3
1306203631	1880384890	3
1306203631	1640594092	3
1306203631	1516285992/unspecified	3
1306203631	1890833672	3
1306203631	1264080750	3
1306203631	1516285992/other	3
1306203631	1104539650	3
1306203631	371898036	3
1306203631	1028993421/other	3
1306203631	1028993421/unspecified	3
1306203631	1589938690	3
1306203631	2034578371	3
1306203631	2114384040	3
1306203631	233333564	3
1306203631	737177485/other	3
1306203631	458046782	3
1306203631	470744663	3
1306203631	1755557546	3
1306203631	737177485/unspecified	3
1306203631	1547854706	3
1306203631	924234306	3
1306203631	1136386749	3
1306203631	565439556	3
1306203631	1157112278	3
1306203631	1381859288	3
1306203631	1428077757	3
1306203631	330257271	3
1306203631	387106121	3
1306203631	1766027598	3
1306203631	601817686	3
1306203631	1706949444	3
1306203631	24221418	3
1306203631	1681546108	3
1306203631	1977402903	3
1306203631	2088217394	3
1306203631	103961987	3
1306203631	2082945983	3
1306203631	1923024254	3
1306203631	409466789	3
1306203631	369579640	3
1306203631	1510284560	3
1306203631	974582504/unspecified	3
1306203631	1171373126	3
1306203631	1668913175	3
1306203631	2014691776	3
1306203631	1777556651	3
1306203631	845735367	3
1306203631	1857068994	3
1306203631	2021474370	3
1306203631	213422399	3
1306203631	227631558	3
1306203631	201019988	3
1306203631	1466772067	3
1306203631	272652736	3
1306203631	1655034391	3
1306203631	1755224858	3
1306203631	1963693098	3
1306203631	2100509603	3
1306203631	628615515/other	3
1306203631	628615515/unspecified	3
1306203631	1301128393	3
1306203631	1693256001	3
1306203631	1276560742	3
1306203631	1598237246	3
1306203631	1404674818	3
1306203631	1712969478	3
1306203631	973662120	3
1306203631	395115243	3
1306203631	1241014644/unspecified	3
1306203631	996077596	3
1306203631	613044558	3
1306203631	797616080	3
1306203631	559507460	3
1306203631	819483525/unspecified	3
1306203631	1920865714	3
1306203631	819483525/other	3
1306203631	1628295315	3
1306203631	1319686829	3
1306203631	251423292	3
1306203631	1111245443	3
1306203631	723023126	3
1306203631	157225185	3
1306203631	1435737617/other	3
1306203631	235886978	3
1306203631	308452366	3
1306203631	1234159192	3
1306203631	1435737617/unspecified	3
1306203631	3517042/unspecified	3
1306203631	3517042/other	3
1306203631	1599946610	3
1306203631	1734166423	3
1306203631	42396194	3
1306203631	456563930	3
1306203631	2095581119	3
1306203631	1526436336/other	3
1306203631	1526436336/unspecified	3
1306203631	1572360859	3
1306203631	834285062	3
1306203631	777437455	3
1306203631	955490063	3
1306203631	870467508	3
1306203631	10036778	3
1306203631	1051799633	3
1306203631	907740529/unspecified	3
1306203631	907740529/other	3
1306203631	1724547600	3
1306203631	1990699976	3
1306203631	762648776	3
1306203631	2096990223	3
1306203631	431375771	3
1306203631	1830491492	3
1306203631	2070855880/unspecified	3
1306203631	2070855880/other	3
1306203631	1050165412	3
1306203631	1559390111	3
1306203631	796843471	3
1306203631	970687439	3
1306203631	1888209399	3
1306203631	1791817517	3
1306203631	528118622/unspecified	3
1306203631	1080592090	3
1306203631	528118622/other	3
1306203631	1945127438/unspecified	3
1306203631	1945127438/other	3
1306203631	738335517	3
1306203631	1194018225	3
1306203631	1515465998	3
1306203631	755611612	3
1306203631	1354629557	3
1306203631	2071159826	3
1306203631	1165866369	3
1306203631	549957715	3
1306203631	1270001765	3
1306203631	1981771784	3
1306203631	1861788994	3
1306203631	788102641	3
1306203631	1645664101/other	3
1306203631	453730080	3
1306203631	648536096	3
1306203631	1645664101/unspecified	3
1306203631	1059053724	3
1306203631	136323696	3
1306203631	449391956	3
1306203631	1734918639	3
1306203631	1540590898	3
1306203631	1552961115	3
1306203631	1244991579	3
1306203631	864425294	3
1306203631	1935107489/other	3
1306203631	1935107489/unspecified	3
1306203631	481049648	3
1306203631	576751653	3
1306203631	268448117	3
1306203631	244932428	3
1306203631	1883767630	3
1306203631	795847421	3
1306203631	1211767869	3
1306203631	1366690608	3
1306203631	358047372	3
1306203631	1880920858	3
1306203631	188684108/other	3
1306203631	78758887	3
1306203631	1182876694/other	3
1306203631	1748536000	3
1306203631	2053139308	3
1306203631	522954490	3
1306203631	2128118670	3
1306203631	950673209	3
1306203631	1142758480	3
1306203631	1162389436	3
1306203631	944657894	3
1306203631	689092517	3
1306203631	1072290900	3
1306203631	716774677	3
1306203631	891101703	3
1306203631	765294424	3
1306203631	665300344	3
1306203631	152381732	3
1306203631	617014953/unspecified	3
1306203631	617014953/other	3
1306203631	292678072/other	3
1306203631	2099488775	3
1306203631	409494931	3
1306203631	160364792	3
1306203631	248331155	3
1306203631	292678072/unspecified	3
1306203631	368261368	3
1306203631	608288840	3
1306203631	1255444811	3
1306203631	1584342205	3
1306203631	1205696889	3
1306203631	1816163855	3
1306203631	435614332	3
1306203631	634746760	3
1306203631	1349236312	3
1306203631	1047110381/other	3
1306203631	1047110381/unspecified	3
1306203631	531768810	3
1306203631	458130741	3
1306203631	708882509	3
1306203631	1701575971	3
1306203631	1358923591	3
1306203631	268331953	3
1306203631	609408952	3
1306203631	1092164142	3
1306203631	1029514328	3
1306203631	1829507129	3
1306203631	44899412	3
1306203631	901008083	3
1306203631	1099770685/other	3
1306203631	588322003	3
1306203631	1099770685/unspecified	3
1306203631	350730164	3
1306203631	1818081933	3
1306203631	305525524	3
1306203631	2004762246	3
1306203631	985611997	3
1306203631	2024359461	3
1306203631	1462269245/unspecified	3
1306203631	1462269245/other	3
1306203631	1141775646	3
1306203631	164222954	3
1306203631	1441300597	3
1306203631	1784913194/other	3
1306203631	1305964660	3
1306203631	1784913194/unspecified	3
1306203631	558223500	3
1306203631	1010481205	3
1306203631	1500607905	3
1306203631	2072313921/other	3
1306203631	28520480	3
1306203631	2072313921/unspecified	3
1306203631	769402206	3
1306203631	1217915084	3
1306203631	388166688	3
1306203631	1919498678	3
1306203631	1670358239	3
1306203631	113535307	3
1306203631	238856580	3
1306203631	25668130	3
1306203631	1416568907	3
1306203631	824503775	3
1306203631	549613748	3
1306203631	516869589/unspecified	3
1306203631	516869589/other	3
1306203631	1586242998	3
1306203631	109776301	3
1306203631	17807881	3
1306203631	1992034474	3
1306203631	1611051049/other	3
1306203631	1611051049/unspecified	3
1306203631	1691621308	3
1306203631	354186907	3
1306203631	993054053	3
1306203631	451393257	3
1306203631	1518318594	3
1306203631	1985605690	3
1306203631	1279265964	3
1306203631	736644026/other	3
1306203631	736644026/unspecified	3
1306203631	1444510274	3
1306203631	1076103308	3
1306203631	2129710176	3
1306203631	1479699556	3
1306203631	1191558345	3
1306203631	1863733515	3
1306203631	465240566	3
1306203631	1372607928	3
1306203631	1830837825/unspecified	3
1306203631	1830837825/other	3
1306203631	890628377	3
1306203631	351386684	3
1306203631	1796663399	3
1306203631	747427677/other	3
1306203631	836802236	3
1306203631	747427677/unspecified	3
1306203631	1083196357	3
1306203631	1865761275/other	3
1306203631	794949996	3
1306203631	273426948	3
1306203631	1865761275/unspecified	3
1306203631	653274921	3
1306203631	2140459587/other	3
1306203631	2140459587/unspecified	3
1306203631	12909396	3
1306203631	1829069221	3
1306203631	1946662186	3
1306203631	173070181	3
1306203631	141267925/unspecified	3
1306203631	340756241	3
1306203631	141267925/other	3
1306203631	1855360208	3
1306203631	527984141	3
1306203631	79094039	3
1306203631	1702124777/other	3
1306203631	1015655701	3
1306203631	1871609188	3
1306203631	1702124777/unspecified	3
1306203631	1007177744	3
1306203631	1302834639	3
1306203631	1547280523	3
1306203631	201123986	3
1306203631	2142927078/unspecified	3
1306203631	1306476002	3
1306203631	852826092	3
1306203631	2142927078/other	3
1306203631	1706065150	3
1306203631	1498061593	3
1306203631	1470028414	3
1306203631	1808014996/other	3
1306203631	122394301	3
1306203631	1808014996/unspecified	3
1306203631	1094419584	3
1306203631	1832196203/other	3
1306203631	1195494715	3
1306203631	1842405627	3
1306203631	1832196203/unspecified	3
1306203631	1059887136	3
1306203631	666067582/other	3
1306203631	270549764	3
1306203631	2106762282	3
1306203631	381784196	3
1306203631	534705725/other	3
1306203631	66144493	3
1306203631	2132057671	3
1306203631	1616915738	3
1306203631	1356667157	3
1306203631	1182287637	3
1306203631	590580353	3
1306203631	331435466/other	3
1306203631	1363503226	3
1306203631	1045740964	3
1306203631	146782562	3
1306203631	530229973/other	3
1306203631	526651826	3
1306203631	126210882	3
1306203631	806810176	3
1306203631	1890639681	3
1306203631	1128998473	3
1306203631	368775893	3
1306203631	2077227161/unspecified	3
1306203631	972866917	3
1306203631	1237740012	3
1306203631	1150623247	3
1306203631	295812158	3
1306203631	1649356714	3
1306203631	1940501185	3
1306203631	2100179991	3
1306203631	617260891	3
1306203631	117760576	3
1306203631	59436623/other	3
1306203631	383942485	3
1306203631	59436623/unspecified	3
1306203631	231363017	3
1306203631	1418381635	3
1306203631	1279136933	3
1306203631	1534865872/other	3
1306203631	1534865872/unspecified	3
1306203631	505744734/unspecified	3
1306203631	2034327580	3
1306203631	1947342847	3
1306203631	1547694757	3
1306203631	702920976	3
1306203631	802251057	3
1306203631	1842061002/unspecified	3
1306203631	1842061002/other	3
1306203631	963919665	3
1306203631	1251650725	3
1306203631	1756655200	4
1306203631	1452436409	4
1306203631	162906636	4
1306203631	866926238	4
1306203631	1896700494	4
1306203631	611053293	4
1306203631	73279151	4
1306203631	21187519	4
1306203631	1859779352	4
1306203631	1112676733	4
1306203631	212381468	4
1306203631	494252238	4
1306203631	1724549693	4
1306203631	66379546	4
1306203631	1173938380	4
1306203631	1002393529	4
1306203631	245909233	4
1306203631	2067234926	4
1306203631	1794790022	4
1306203631	526750745	4
1306203631	737238663	4
1306203631	229383486	4
1306203631	420980938	4
1306203631	1489676703	4
1306203631	406430074	4
1306203631	1298077145	4
1306203631	395097093	4
1306203631	1827666356	4
1306203631	626675444	4
1306203631	544104714	4
1306203631	1424368117	4
1306203631	541533156	4
1306203631	249357654	4
1306203631	1963513259	4
1306203631	2137033303	4
1306203631	1384887437	4
1306203631	710196010	4
1306203631	590056287	4
1306203631	705052406	4
1306203631	1557926464	4
1306203631	1538937335	4
1306203631	1694271633	4
1306203631	2133987211	4
1306203631	1653427516	4
1306203631	1388667266	4
1306203631	746060637	4
1306203631	730203228	4
1306203631	1573622876	4
1306203631	145563901	4
1306203631	1385686110	4
1306203631	781936972	4
1306203631	1493154722	4
1306203631	783428518	4
1306203631	325298151	4
1306203631	2077531909	4
1306203631	69404260	4
1306203631	1638517015	4
1306203631	1908195577	4
1306203631	449479848	4
1306203631	1336101620	4
1306203631	539099530/unspecified	4
1306203631	1105431153	4
1306203631	209756417	4
1306203631	83662396	4
1306203631	1336684551	4
1306203631	1369055901	4
1306203631	1370710131	4
1306203631	1816276402	4
1306203631	284188296	4
1306203631	489879757	4
1306203631	2037391748	4
1306203631	1167518247	4
1306203631	1023881359	4
1306203631	953608161	4
1306203631	585768457	4
1306203631	506205224	4
1306203631	992243962	4
1306203631	354519530	4
1306203631	220043755	4
1306203631	269854232	4
1306203631	1078410569	4
1306203631	190640164	4
1306203631	2143583713	4
1306203631	1365652609	4
1306203631	715311424	4
1306203631	994466118	4
1306203631	661408856	4
1306203631	862996958	4
1306203631	1275666977	4
1306203631	1209205871	4
1306203631	71788799	4
1306203631	1847938522	4
1306203631	1635335644	4
1306203631	510966636	4
1306203631	1043373702	4
1306203631	1806946997	4
1306203631	1236738271	4
1306203631	122525370	4
1306203631	686331014	4
1306203631	1926385701	4
1306203631	1763497791	4
1306203631	1138720547	4
1306203631	1189826781	4
1306203631	478351778	4
1306203631	1533229110	4
1306203631	2143429796	4
1306203631	1528364804	4
1306203631	1060187203	4
1306203631	468449251	4
1306203631	243157925	4
1306203631	449183315	4
1306203631	774618890	4
1306203631	1340749041	4
1306203631	779378525/other	4
1306203631	779378525/unspecified	4
1306203631	28935546	4
1306203631	33279384	4
1306203631	1410567079	4
1306203631	2099426466	4
1306203631	1025804777	4
1306203631	2038094350	4
1306203631	1035646539	4
1306203631	1387197556	4
1306203631	1487774080	4
1306203631	2003020208	4
1306203631	739897296	4
1306203631	1659066807	4
1306203631	1036316678	4
1306203631	690864174	4
1306203631	2038389617	4
1306203631	591765458	4
1306203631	849416148	4
1306203631	325007032	4
1306203631	18369807	4
1306203631	1811698991/unspecified	4
1306203631	1811698991/other	4
1306203631	965517552	4
1306203631	900555412	4
1306203631	1581245628	4
1306203631	953785622	4
1306203631	3657870	4
1306203631	202773234	4
1306203631	721080038	4
1306203631	1038988012	4
1306203631	1753941579	4
1306203631	696206834	4
1306203631	1610083560	4
1306203631	1741142901	4
1306203631	1353424102	4
1306203631	992867222	4
1306203631	481280039	4
1306203631	1786398813/unspecified	4
1306203631	748432301	4
1306203631	1743114104	4
1306203631	384752949	4
1306203631	470315095/other	4
1306203631	2009771614	4
1306203631	470315095/unspecified	4
1306203631	1476621065	4
1306203631	1830053141	4
1306203631	388513383	4
1306203631	498615877	4
1306203631	1370382901	4
1306203631	61370397/unspecified	4
1306203631	580228397	4
1306203631	573711709	4
1306203631	1252260130	4
1306203631	409571627	4
1306203631	1206947523	4
1306203631	307162488/unspecified	4
1306203631	2041060050/unspecified	4
1306203631	1367524480	4
1306203631	1809412104	4
1306203631	1996824802/unspecified	4
1306203631	1803031185	4
1306203631	1714120052	4
1306203631	1184965751	4
1306203631	1708592410	4
1306203631	832837872	4
1306203631	1907550361	4
1306203631	986385486	4
1306203631	1726201225/unspecified	4
1306203631	1963949735	4
1306203631	1753512697	4
1306203631	67398892	4
1306203631	1046468764	4
1306203631	1572751289	4
1306203631	22655611	4
1306203631	343716587/unspecified	4
1306203631	1856506066	4
1306203631	343716587/other	4
1306203631	1047814419	4
1306203631	1406980855	4
1306203631	116529497	4
1306203631	379531423	4
1306203631	1040551097	4
1306203631	455944683	4
1306203631	1136386749/other	4
1306203631	1136386749/unspecified	4
1306203631	903867054	4
1306203631	1212685503	4
1306203631	604043907	4
1306203631	2108301403	4
1306203631	1732947697	4
1306203631	1734980913	4
1306203631	1563558215	4
1306203631	1313578314	4
1306203631	1369390112	4
1306203631	786847713	4
1306203631	1648000664	4
1306203631	1654509290	4
1306203631	27706581	4
1306203631	2103624566	4
1306203631	1130002522	4
1306203631	867424731	4
1306203631	1140705320	4
1306203631	1901378045	4
1306203631	175068382	4
1306203631	1456330972	4
1306203631	738335517/unspecified	4
1306203631	623070032	4
1306203631	499656812	4
1306203631	1214391989	4
1306203631	662161761	4
1306203631	851814044	4
1306203631	1933420573	4
1306203631	1289766256	4
1306203631	689613037	4
1306203631	2049911925	4
1306203631	1669464056	4
1306203631	70536941	4
1306203631	2091859414	4
1306203631	1354901847	4
1306203631	379232393	4
1306203631	1203690696	4
1306203631	1339317328	4
1306203631	303354393	4
1306203631	16716064	4
1306203631	1912611421	4
1306203631	1250806856	4
1306203631	1845858876	4
1306203631	373429576	4
1306203631	950673209/unspecified	4
1306203631	950673209/other	4
1306203631	948655654	4
1306203631	2029765625	4
1306203631	2021655755	4
1306203631	768602756	4
1306203631	958841520	4
1306203631	388912154	4
1306203631	1306012357	4
1306203631	716774677/other	4
1306203631	716774677/unspecified	4
1306203631	913128110	4
1306203631	1666780115	4
1306203631	1812298705	4
1306203631	1764840495	4
1306203631	1058147035	4
1306203631	765705654	4
1306203631	498668752	4
1306203631	317023442	4
1306203631	1661701647	4
1306203631	1199820915	4
1306203631	67117310	4
1306203631	291257551	4
1306203631	1300295672	4
1306203631	2046400038	4
1306203631	1274172310	4
1306203631	2033527900	4
1306203631	746248725	4
1306203631	959299335	4
1306203631	684401262	4
1306203631	1550217875	4
1306203631	1047428204	4
1306203631	1671630772	4
1306203631	797036130	4
1306203631	470764332	4
1306203631	1349236312/other	4
1306203631	1349236312/unspecified	4
1306203631	339740610	4
1306203631	920734319	4
1306203631	1001536908	4
1306203631	1366828921	4
1306203631	350730164/unspecified	4
1306203631	350730164/other	4
1306203631	1429366558	4
1306203631	64188025	4
1306203631	985611997/unspecified	4
1306203631	1721279469	4
1306203631	778367655	4
1306203631	796554098	4
1306203631	824667110	4
1306203631	28520480/other	4
1306203631	28520480/unspecified	4
1306203631	585471486	4
1306203631	351636445	4
1306203631	372889674	4
1306203631	769402206/unspecified	4
1306203631	1122385597	4
1306203631	1580381898	4
1306203631	769402206/other	4
1306203631	800514589	4
1306203631	1596856936	4
1306203631	33655955	4
1306203631	1271599739	4
1306203631	1217915084/unspecified	4
1306203631	1217915084/other	4
1306203631	57663073	4
1306203631	1222536428	4
1306203631	388166688/other	4
1306203631	388166688/unspecified	4
1306203631	295629928	4
1306203631	483230597	4
1306203631	1919498678/unspecified	4
1306203631	1919498678/other	4
1306203631	839605207	4
1306203631	1166654754	4
1306203631	48415692	4
1306203631	711416584	4
1306203631	876757729	4
1306203631	64054175	4
1306203631	1925228339	4
1306203631	1163101773	4
1306203631	1826995932	4
1306203631	381784196/unspecified	4
1306203631	409898767	4
1306203631	381784196/other	4
1306203631	1637787995	4
1306203631	936853768	4
1306203631	922306744	4
1306203631	1401074728	4
1306203631	1592552157	4
1306203631	354769257	4
1306203631	582383639	4
1306203631	739862430	4
1306203631	331647727	4
1306203631	1789935745	4
1306203631	933203817	4
1306203631	278811755	5
1306203631	1135979090	5
1306203631	382934769	5
1306203631	2005707434	5
1306203631	217048857	5
1306203631	1549305048	5
1306203631	1803512011	5
1306203631	188830392	5
1306203631	1537031033	5
1306203631	959227608	5
1306203631	1833564931	5
1306203631	646041255	5
1306203631	701021575	5
1306203631	1968840345	5
1306203631	159245683	5
1306203631	119987759	5
1306203631	910147442	5
1306203631	1763186369	5
1306203631	1441592531	5
1306203631	2076813917	5
1306203631	148620935	5
1306203631	1050815130	5
1306203631	685617018	5
1306203631	401636370	5
1306203631	627829497	5
1306203631	2062255692	5
1306203631	1540976680	5
1306203631	1855752642	5
1306203631	1879924314	5
1306203631	1247210030	5
1306203631	247448711	5
1306203631	2144276986	5
1306203631	31390672	5
1306203631	1871318195	5
1306203631	411295512	5
1306203631	973081981	5
1306203631	1767103821	6
1306203631	39074390	6
1678781070	1678781070	0
1678781070	159850285	1
1678781070	306812983	1
1678781070	570537103	1
312995497	312995497	0
1911448066	1911448066	0
1911448066	1861646634	1
1911448066	2055304864	1
575974709	575974709	0
2096250471	2096250471	0
2096250471	1627021441	1
2096250471	724783925	1
2096250471	143679922	1
2096250471	1830469239	1
2096250471	1340714989	2
2096250471	2134883575	2
2096250471	819105010	2
551370781	551370781	0
551370781	396198272	1
551370781	1329172977	1
551370781	2067117185	1
551370781	1486811902	1
551370781	741581315	1
551370781	982973443	1
551370781	108339901	1
551370781	823723310	1
551370781	970326859	1
551370781	511605013	1
551370781	1232629655	1
551370781	2108809086	1
551370781	1928179584	1
551370781	887197870	1
551370781	1349514139	1
551370781	515639058	1
551370781	352131584	1
551370781	551370781/unspecified	1
551370781	1780779729	1
551370781	551370781/other	1
551370781	429404052	2
551370781	1941455443	2
551370781	152108740	2
551370781	1551256163	2
551370781	478495364	2
551370781	1566065619	2
551370781	1275540342	2
551370781	1255430190	2
551370781	795148181	2
551370781	362347411	2
551370781	1865434884	2
551370781	1662644804	2
551370781	1485420308	2
551370781	1724392746	2
551370781	756445583	2
551370781	1203972580	2
551370781	127373683	2
551370781	1244766398	3
551370781	1145297164	3
28691839	28691839	0
1363031430/unspecified	1363031430/unspecified	0
2030427600	2030427600	0
1965786040	1965786040	0
1578364807	1578364807	0
1557095191	1557095191	0
1775185986	1775185986	0
2132589466	2132589466	0
2132589466	917606540	1
2132589466	1456529503	1
2132589466	589573324	1
2132589466	1502384221	1
2132589466	1523919579	1
402958195	402958195	0
581886860	581886860	0
679043678	679043678	0
938316392	938316392	0
938316392	517832340	1
938316392	548777540	1
1526938195/other	1526938195/other	0
1622774364	1622774364	0
806290915	806290915	0
1189002874	1189002874	0
1919411043	1919411043	0
1919411043	1987872313	1
1919411043	606792554	1
1919411043	2074656589	1
1919411043	597332570	1
1919411043	758484435	1
1919411043	1750704082	1
1919411043	915038531	1
1919411043	1692142608	1
1755298139	1755298139	0
1755298139	1602477713	1
1755298139	1634073817	1
1755298139	353929610	1
1755298139	1727547984	1
1572360859	1572360859	0
1934564626/unspecified	1934564626/unspecified	0
1830326729	1830326729	0
1912456093	1912456093	0
1653996588	1653996588	0
1653996588	1857306192	1
1653996588	975216558	1
1653996588	906059218	1
1265552101	1265552101	0
540530695	540530695	0
578814626	578814626	0
1823157325	1823157325	0
1319686829	1319686829	0
274004491	274004491	0
2089199361	2089199361	0
538036532	538036532	0
1790351975	1790351975	0
1790351975	1117260264	1
1790351975	305097257	1
1790351975	1552374162	1
1305837500/other	1305837500/other	0
1066008506	1066008506	0
1250212986/other	1250212986/other	0
420496664	420496664	0
554269279	554269279	0
660316310	660316310	0
1486114885	1486114885	0
1486114885	985332552	1
1486114885	284208055	1
468066980	468066980	0
468066980	468066980/unspecified	1
468066980	468066980/other	1
468066980	1207220676	1
468066980	1443629631	1
468066980	2137078706	2
468066980	833426031	2
468066980	105981078	2
940315879	940315879	0
1226949727	1226949727	0
1039570533	1039570533	0
1039570533	815677064	1
1039570533	357786436	1
415642712	415642712	0
2116358470	2116358470	0
592711730	592711730	0
592711730	44684186	1
274391024	274391024	0
1992710077	1992710077	0
641405951	641405951	0
1005968673	1005968673	0
1735705793	1735705793	0
429215356	429215356	0
882244568	882244568	0
882244568	1311939281	1
882244568	212356455	1
882244568	2000236142	1
882244568	576785929	1
882244568	81247738	1
882244568	1637642348	1
882244568	1844967742	1
882244568	309519352	1
882244568	1996995240	1
882244568	162865271	1
882244568	983550510	1
882244568	60063379	1
882244568	882244568/unspecified	1
882244568	1919271367	2
882244568	1887104263	2
882244568	355541139	2
882244568	962802541	2
882244568	1433508821	2
882244568	2084611282	2
882244568	920384459	2
882244568	14390538	2
882244568	1337532325	2
882244568	322956519	2
882244568	690360433	2
882244568	1549545084	2
882244568	1486520178	2
882244568	654765087	2
882244568	1918916800	2
882244568	1753273876	2
882244568	700704993	2
882244568	1751461508	2
882244568	951586673	2
882244568	1798390233	2
882244568	96925722	2
882244568	992008786	2
882244568	1895810755	2
882244568	1912425785	2
882244568	89136582	2
882244568	1612435540	2
882244568	347504813	2
882244568	1992199762	2
882244568	334840776	2
882244568	1733825337	2
882244568	731555988	2
882244568	246549960	2
882244568	1319435697	2
882244568	34856621	2
882244568	196042968	2
882244568	2130451509	2
882244568	465717520	2
882244568	671790831	2
882244568	317036751	2
882244568	645451613	2
882244568	1917342308	2
882244568	298463394	2
882244568	1248428287	2
882244568	253352618	2
882244568	1902639627	2
882244568	886540239	3
882244568	658810111	3
882244568	1258904642	3
882244568	2048179834	3
882244568	2141435585	3
882244568	1493320632	3
882244568	1738516162	3
882244568	986641523	3
882244568	1686445200	3
882244568	605888121	3
