parent_id	child_id
1939815950	1913468488
1939815950	1438584733
1939815950	2055968951
1939815950	1968108845
1939815950	390527954
1939815950	1432903072
1939815950	532698403
1939815950	1866587875
1939815950	1802307036
1939815950	547567937
1939815950	404370038
1939815950	1303003466
1939815950	1334038655
1939815950	1613156929
1939815950	1676389165
1939815950	579570784
1939815950	268777657
1939815950	807637046
1939815950	730271848
1939815950	566562143
1939815950	646368820
1939815950	1357848258
1939815950	1411656843
1939815950	513367650
1939815950	1939815950/unspecified
1939815950	565900954
1939815950	1939815950/other
1939815950	1031717051
921595235	1562906700
921595235	1627489787
921595235	946068954
921595235	1091013360
921595235	1105069515
921595235	383352795
921595235	951357413
921595235	1356928923
921595235	1288604967
921595235	1085418398
921595235	282121084
921595235	900389391
921595235	992828633
921595235	1691374229
921595235	616997604
921595235	854137188
921595235	1401438580
921595235	693244560
921595235	1276763930
921595235	1384854244
921595235	1244680981
921595235	1752207841
921595235	1551017803
921595235	921595235/other
921595235	1360735391
921595235	912999774
921595235	2115608273
921595235	921595235/unspecified
1719545571	1345814274
1719545571	2099230583
1719545571	1611724421
1719545571	2091156678
1719545571	1719545571/other
1719545571	1719545571/unspecified
1104303944	804089791
1104303944	1306878274
1104303944	682536148
1104303944	1040970454
1104303944	1501615629
1104303944	961032639
1104303944	854762584
1104303944	608978790
1104303944	1530937152
1104303944	835129952
1104303944	1358604969
1104303944	1543765035
1104303944	1104303944/unspecified
1104303944	1730707905
1104303944	679083753
1104303944	1054675109
1104303944	307264938
1104303944	588527933
1104303944	1104303944/other
1104303944	956664712
1000704511	1508081745
1000704511	236924369
1000704511	771273482
1397288146	1376414432
1397288146	1786562875
1397288146	539646260
1397288146	2073711696
1397288146	517052870
1397288146	84738469
1397288146	1800285392
1397288146	1131336245
1397288146	1988362682
1397288146	429021871
1397288146	1320705806
1397288146	906174792
1397288146	1397288146/other
1397288146	2006527791
1397288146	147618459
1397288146	413225821
1397288146	1397288146/unspecified
724748131	1390433308
724748131	468040251
724748131	1552777544
724748131	1298865187
724748131	1441661203
724748131	1690813510
724748131	724748131/unspecified
724748131	724748131/other
724748131	744293382
724748131	1494277413
1646490591	299242184
1646490591	410022648
1646490591	1646490591/other
1646490591	1826431497
1646490591	772982663
1646490591	1646490591/unspecified
1646490591	80976093
1646490591	2080431678
1646490591	248851702
1646490591	352375140
1646490591	1883970802
458687859	456774323
458687859	458687859/other
458687859	1350347317
458687859	270343310
458687859	617741002
458687859	1689275505
458687859	458687859/unspecified
458687859	1968623900
458687859	16477649
458687859	1100625760
458687859	1854624346
458687859	797551270
1760597414	1760597414/other
1760597414	2034403589
1760597414	304536394
1760597414	1571230529
1760597414	111175353
76906748	76906748/unspecified
76906748	1215784069
76906748	1426032265
76906748	76906748/other
76906748	1834138618
76906748	1134558601
76906748	1661270667
76906748	812740125
1297080916	1425591047
1297080916	833816211
1297080916	1159616108
1297080916	1297080916/other
1297080916	1297080916/unspecified
1861279867	71074342
1861279867	1861279867/other
1861279867	661720689
1861279867	72236321
1861279867	1861279867/unspecified
1861279867	2018885243
1119245712	1119245712/other
1119245712	1001737902
1119245712	1119245712/unspecified
1119245712	96676503
1119245712	2098488072
1119245712	2083995737
1119245712	2109612285
23958598	925785183
23958598	1951379921
23958598	363695674
23958598	396857647
23958598	501432887
23958598	574533444
23958598	23958598/other
23958598	630118008
23958598	866070675
23958598	943887241
23958598	39546655
23958598	1925186604
23958598	23958598/unspecified
1397803237	1114441076
1397803237	277330929
1397803237	2116276188
