icd_11_id	type	required	allow_multiple	to_diagnosis_id
1766440644/unspecified	associatedWith	False	True	459275392
1766440644/other	associatedWith	False	True	459275392
577470983/unspecified	associatedWith	False	True	459275392
577470983/other	associatedWith	False	True	459275392
1639304259/other	associatedWith	False	True	459275392
1639304259/unspecified	associatedWith	False	True	459275392
1296093776/other	associatedWith	False	True	459275392
1296093776/unspecified	associatedWith	False	True	459275392
270343310	hasManifestation	False	True	1296093776
270343310	hasManifestation	False	True	1473673350
617741002	hasManifestation	False	True	384289569
617741002	hasManifestation	False	True	1719545571
617741002	hasManifestation	False	True	724748131
617741002	hasManifestation	False	True	1397288146
617741002	hasManifestation	False	True	28995849
617741002	hasManifestation	False	True	843843448
617741002	hasManifestation	False	True	2021326314
617741002	hasManifestation	False	True	1861279867
617741002	hasManifestation	False	True	1730644960
617741002	hasManifestation	False	True	1297080916
617741002	hasManifestation	False	True	76906748
617741002	hasManifestation	False	True	1119245712
617741002	hasManifestation	False	True	23958598
617741002	hasManifestation	False	True	1397803237
617741002	hasManifestation	False	True	1965146397
617741002	hasManifestation	False	True	81068077
617741002	hasManifestation	False	True	988657115
617741002	hasManifestation	False	True	1510094736
617741002	hasManifestation	False	True	1743839677
617741002	hasManifestation	False	True	1125774661
617741002	hasManifestation	False	True	1296093776/other
617741002	hasManifestation	False	True	1296093776/unspecified
1100625760	hasManifestation	False	True	946652467
1100625760	hasManifestation	False	True	65880823
1100625760	hasManifestation	False	True	2000687626
1100625760	hasManifestation	False	True	503601360
1100625760	hasManifestation	False	True	696932440
1100625760	hasManifestation	False	True	551713432
1100625760	hasManifestation	False	True	1060046426
1100625760	hasManifestation	False	True	1266833063
1100625760	hasManifestation	False	True	566574133
1100625760	hasManifestation	False	True	1611601779
1100625760	hasManifestation	False	True	30317704
1100625760	hasManifestation	False	True	201567715
1100625760	hasManifestation	False	True	940938694
1100625760	hasManifestation	False	True	868865918/other
1100625760	hasManifestation	False	True	868865918/unspecified
1968623900	hasManifestation	False	True	1971756453
1968623900	hasManifestation	False	True	1582386590
1968623900	hasManifestation	False	True	915779102
1968623900	hasManifestation	False	True	1332995100
1968623900	hasManifestation	False	True	111658096
1968623900	hasManifestation	False	True	390439470
1968623900	hasManifestation	False	True	850824593
1968623900	hasManifestation	False	True	370028006
1968623900	hasManifestation	False	True	1654881561
1968623900	hasManifestation	False	True	760239795
1968623900	hasManifestation	False	True	761789312
1968623900	hasManifestation	False	True	197934298/unspecified
456774323	hasManifestation	False	True	1296093776
456774323	hasManifestation	False	True	426429380
456774323	hasManifestation	False	True	197934298
56575149	hasManifestation	False	True	956664712
868865918/unspecified	associatedWith	False	True	459275392
1689275505	hasManifestation	False	True	1296093776
1689275505	hasManifestation	False	True	1473673350
1689275505	hasManifestation	False	True	30659757
1689275505	hasManifestation	False	True	425464783
1473673350/unspecified	associatedWith	False	True	459275392
1473673350/other	associatedWith	False	True	459275392
1507462233	hasCausingCondition	True	True	1008515027
1507462233	hasCausingCondition	True	True	1576710885
1507462233	hasCausingCondition	True	True	252326937
1507462233	hasCausingCondition	True	True	1525792972
1507462233	hasCausingCondition	True	True	1989556002
1507462233	hasCausingCondition	True	True	789630210
1507462233	hasCausingCondition	True	True	1523445293
1507462233	hasCausingCondition	True	True	762797224
1507462233	hasCausingCondition	True	True	894625870
1507462233	hasCausingCondition	True	True	1496140949
1507462233	hasCausingCondition	True	True	1178222588
1507462233	hasCausingCondition	True	True	1810466448
1507462233	hasCausingCondition	True	True	435227771
1256772020/other	associatedWith	False	True	459275392
1683090852	associatedWith	False	True	1458683894
1683090852	associatedWith	False	True	370028006
1683090852	associatedWith	False	True	508643963
1683090852	associatedWith	False	True	761526554
1683090852	associatedWith	False	True	243925837
1683090852	associatedWith	False	True	1882742628
1683090852	associatedWith	False	True	460401849
1683090852	associatedWith	False	True	1642025150
1683090852	associatedWith	False	True	1162198017
1683090852	associatedWith	False	True	431804121
1683090852	hasCausingCondition	True	True	588616678
1683090852	hasCausingCondition	True	True	1904876434
1683090852	hasCausingCondition	True	True	979278646
1683090852	hasCausingCondition	True	True	1539889147
1683090852	hasCausingCondition	True	True	1412960686
1683090852	hasCausingCondition	True	True	1935092859
1683090852	hasCausingCondition	True	True	487269828
1683090852	hasCausingCondition	True	True	1000704511
1683090852	hasCausingCondition	True	True	1104303944
1683090852	hasCausingCondition	True	True	1585949804
1683090852	hasCausingCondition	True	True	921595235
1683090852	hasCausingCondition	True	True	1251496839
1683090852	hasCausingCondition	True	True	1136802325
1683090852	hasCausingCondition	True	True	145723401
1683090852	hasCausingCondition	True	True	985510409
1683090852	hasCausingCondition	True	True	1646490591
1683090852	hasCausingCondition	True	True	1939815950
1683090852	hasCausingCondition	True	True	255141529
1683090852	hasCausingCondition	True	True	1435254666/unspecified
1683090852	hasCausingCondition	True	True	1760597414
1683090852	hasCausingCondition	True	True	458687859
1683090852	hasCausingCondition	True	True	1965146397
1683090852	hasCausingCondition	True	True	74527684
1683090852	hasCausingCondition	True	True	260431605
1683090852	hasCausingCondition	True	True	2098808565
1683090852	hasCausingCondition	True	True	142052508
1683090852	hasCausingCondition	True	True	1323682030
1683090852	hasCausingCondition	True	True	40398753
1683090852	hasCausingCondition	True	True	2071113448
1683090852	hasCausingCondition	True	True	775356003
1683090852	hasCausingCondition	True	True	1351188281
1683090852	hasCausingCondition	True	True	1824134974
1683090852	hasCausingCondition	True	True	763951483
1683090852	hasCausingCondition	True	True	410058129
1683090852	hasCausingCondition	True	True	455330172
1683090852	hasCausingCondition	True	True	216184590
1683090852	hasCausingCondition	True	True	2058491071
1683090852	hasCausingCondition	True	True	441183088
1683090852	hasCausingCondition	True	True	1848472780
1683090852	hasCausingCondition	True	True	911707612
622600769	associatedWith	False	True	1458683894
622600769	associatedWith	False	True	74527684
622600769	associatedWith	False	True	370028006
622600769	associatedWith	False	True	508643963
622600769	associatedWith	False	True	761526554
622600769	associatedWith	False	True	243925837
622600769	associatedWith	False	True	1882742628
622600769	associatedWith	False	True	460401849
622600769	associatedWith	False	True	1642025150
622600769	associatedWith	False	True	1162198017
622600769	associatedWith	False	True	431804121
622600769	hasCausingCondition	True	True	588616678
622600769	hasCausingCondition	True	True	1904876434
622600769	hasCausingCondition	True	True	979278646
622600769	hasCausingCondition	True	True	1539889147
622600769	hasCausingCondition	True	True	1412960686
622600769	hasCausingCondition	True	True	1596449540
622600769	hasCausingCondition	True	True	1321303663
622600769	hasCausingCondition	True	True	516585689
622600769	hasCausingCondition	True	True	520429137
622600769	hasCausingCondition	True	True	1000704511
622600769	hasCausingCondition	True	True	1104303944
622600769	hasCausingCondition	True	True	684930313
622600769	hasCausingCondition	True	True	1959883044
622600769	hasCausingCondition	True	True	921595235
622600769	hasCausingCondition	True	True	1251496839
622600769	hasCausingCondition	True	True	237422666
622600769	hasCausingCondition	True	True	145723401
622600769	hasCausingCondition	True	True	985510409
622600769	hasCausingCondition	True	True	1646490591
622600769	hasCausingCondition	True	True	1913468488
622600769	hasCausingCondition	True	True	2055968951
622600769	hasCausingCondition	True	True	1438584733
622600769	hasCausingCondition	True	True	132287989
622600769	hasCausingCondition	True	True	1326582778
622600769	hasCausingCondition	True	True	390527954
622600769	hasCausingCondition	True	True	1802307036
622600769	hasCausingCondition	True	True	1866587875
622600769	hasCausingCondition	True	True	1676389165
622600769	hasCausingCondition	True	True	547567937
622600769	hasCausingCondition	True	True	1357848258
622600769	hasCausingCondition	True	True	255141529
622600769	hasCausingCondition	True	True	1435254666/unspecified
622600769	hasCausingCondition	True	True	1760597414
622600769	hasCausingCondition	True	True	458687859
622600769	hasCausingCondition	True	True	1965146397
622600769	hasCausingCondition	True	True	2098808565
622600769	hasCausingCondition	True	True	1323682030
622600769	hasCausingCondition	True	True	40398753
622600769	hasCausingCondition	True	True	2071113448
622600769	hasCausingCondition	True	True	775356003
622600769	hasCausingCondition	True	True	1351188281
622600769	hasCausingCondition	True	True	1824134974
622600769	hasCausingCondition	True	True	763951483
622600769	hasCausingCondition	True	True	410058129
622600769	hasCausingCondition	True	True	455330172
622600769	hasCausingCondition	True	True	216184590
622600769	hasCausingCondition	True	True	2058491071
622600769	hasCausingCondition	True	True	441183088
622600769	hasCausingCondition	True	True	1848472780
622600769	hasCausingCondition	True	True	911707612
1256772020/unspecified	associatedWith	False	True	459275392
1220564554	hasManifestation	False	True	1623272374
1220564554	hasManifestation	False	True	1594247995
1220564554	hasManifestation	False	True	1181120673
1220564554	hasManifestation	False	True	1092991948
868865918/other	associatedWith	False	True	459275392
2144774073	associatedWith	False	True	1215034670
2144774073	associatedWith	False	True	1839638766
2144774073	associatedWith	False	True	501791005
2144774073	associatedWith	False	True	1975056531
2144774073	associatedWith	False	True	828922344
2144774073	associatedWith	False	True	174465822
2144774073	associatedWith	False	True	612672352
2144774073	associatedWith	False	True	1882742628/other
2144774073	associatedWith	False	True	1882742628/unspecified
197934298/unspecified	associatedWith	False	True	459275392
850824593	hasCausingCondition	False	True	455331227
370028006	hasCausingCondition	True	True	1435254666
370028006	hasCausingCondition	True	True	1630407678
370028006	hasCausingCondition	True	True	1766440644
370028006	hasCausingCondition	True	True	1954798891
370028006	hasCausingCondition	True	True	21500692
370028006	hasCausingCondition	True	True	1296093776
370028006	hasCausingCondition	True	True	426429380
370028006	hasCausingCondition	True	True	197934298
370028006	hasCausingCondition	True	True	1256772020
370028006	hasCausingCondition	True	True	1473673350
370028006	hasCausingCondition	True	True	30659757
370028006	hasCausingCondition	True	True	1306203631
370028006	hasCausingCondition	True	True	1843895818
370028006	hasCausingCondition	True	True	435227771
1412960686/other	associatedWith	False	True	1215034670
1412960686/other	associatedWith	False	True	1839638766
1412960686/other	associatedWith	False	True	501791005
1412960686/other	associatedWith	False	True	1975056531
1412960686/other	associatedWith	False	True	828922344
1412960686/other	associatedWith	False	True	174465822
1412960686/other	associatedWith	False	True	612672352
1412960686/other	associatedWith	False	True	1882742628/other
1412960686/other	associatedWith	False	True	1882742628/unspecified
1412960686/unspecified	associatedWith	False	True	1215034670
1412960686/unspecified	associatedWith	False	True	1839638766
1412960686/unspecified	associatedWith	False	True	501791005
1412960686/unspecified	associatedWith	False	True	1975056531
1412960686/unspecified	associatedWith	False	True	828922344
1412960686/unspecified	associatedWith	False	True	174465822
1412960686/unspecified	associatedWith	False	True	612672352
1412960686/unspecified	associatedWith	False	True	1882742628/other
1412960686/unspecified	associatedWith	False	True	1882742628/unspecified
854762584	hasManifestation	False	True	956664712
1218729044/unspecified	associatedWith	False	True	459275392
1218729044/other	associatedWith	False	True	459275392
1054675109	hasCausingCondition	True	True	588616678
1054675109	hasCausingCondition	True	True	1904876434
1054675109	hasCausingCondition	True	True	979278646
1054675109	hasCausingCondition	True	True	1539889147
1054675109	hasCausingCondition	True	True	1412960686
1054675109	hasCausingCondition	True	True	1935092859
1054675109	hasCausingCondition	True	True	487269828
1054675109	hasCausingCondition	True	True	1000704511
1054675109	hasCausingCondition	True	True	956664712
1054675109	hasCausingCondition	True	True	588527933
1054675109	hasCausingCondition	True	True	854762584
1054675109	hasCausingCondition	True	True	1543765035
1054675109	hasCausingCondition	True	True	682536148
1054675109	hasCausingCondition	True	True	961032639
1054675109	hasCausingCondition	True	True	1306878274
1054675109	hasCausingCondition	True	True	804089791
1054675109	hasCausingCondition	True	True	1040970454
1054675109	hasCausingCondition	True	True	1530937152
1054675109	hasCausingCondition	True	True	608978790
1054675109	hasCausingCondition	True	True	1501615629
1054675109	hasCausingCondition	True	True	1358604969
1054675109	hasCausingCondition	True	True	62316737
1054675109	hasCausingCondition	True	True	1727868245
1054675109	hasCausingCondition	True	True	307264938
1054675109	hasCausingCondition	True	True	1104303944/other
1054675109	hasCausingCondition	True	True	835129952
1054675109	hasCausingCondition	True	True	1959883044
1054675109	hasCausingCondition	True	True	921595235
1054675109	hasCausingCondition	True	True	951357413
1054675109	hasCausingCondition	True	True	1091013360
1054675109	hasCausingCondition	True	True	1251496839
1054675109	hasCausingCondition	True	True	1136802325
1054675109	hasCausingCondition	True	True	145723401
1054675109	hasCausingCondition	True	True	985510409
1054675109	hasCausingCondition	True	True	1646490591
1054675109	hasCausingCondition	True	True	415880883
1054675109	hasCausingCondition	True	True	1627222936
1054675109	hasCausingCondition	True	True	1295135613
1054675109	hasCausingCondition	True	True	1939815950
1054675109	hasCausingCondition	True	True	255141529
1054675109	hasCausingCondition	True	True	293771399
1054675109	hasCausingCondition	True	True	1435254666/unspecified
1054675109	hasCausingCondition	True	True	1760597414
1054675109	hasCausingCondition	True	True	458687859
1054675109	hasCausingCondition	True	True	1098683540
1054675109	hasCausingCondition	True	True	902939755
1054675109	hasCausingCondition	True	True	1965146397
1054675109	hasCausingCondition	True	True	142052508
1054675109	hasCausingCondition	True	True	911707612
956664712	hasManifestation	False	True	1435254666
956664712	hasManifestation	False	True	1630407678
956664712	hasManifestation	False	True	1766440644
956664712	hasManifestation	False	True	1954798891
956664712	hasManifestation	False	True	577470983
956664712	hasManifestation	False	True	21500692
956664712	hasManifestation	False	True	334423054
956664712	hasManifestation	False	True	274880002
956664712	hasManifestation	False	True	1296093776
956664712	hasManifestation	False	True	868865918
956664712	hasManifestation	False	True	1218729044
956664712	hasManifestation	False	True	426429380
956664712	hasManifestation	False	True	197934298
956664712	hasManifestation	False	True	1256772020
956664712	hasManifestation	False	True	1639304259
956664712	hasManifestation	False	True	1473673350
956664712	hasManifestation	False	True	30659757
956664712	hasManifestation	False	True	714000734
956664712	hasManifestation	False	True	1306203631
956664712	hasManifestation	False	True	223744320
956664712	hasManifestation	False	True	1843895818
956664712	hasManifestation	False	True	435227771
956664712	hasManifestation	False	True	850137482
956664712	hasManifestation	False	True	1249056269
956664712	hasManifestation	False	True	1596590595
753780243	hasManifestation	False	True	956664712
753780243	hasManifestation	False	True	1358604969
753780243	hasManifestation	False	True	293771399
753780243	hasManifestation	False	True	1328350091
753780243	hasManifestation	False	True	1375895174
753780243	hasManifestation	False	True	1079654421
753780243	hasManifestation	False	True	1079654421/other
753780243	hasManifestation	False	True	654702340
753780243	hasManifestation	False	True	1971756453
753780243	hasManifestation	False	True	1889351414
753780243	hasManifestation	False	True	142052508
753780243	hasManifestation	False	True	727572936
753780243	hasManifestation	False	True	82568660
753780243	hasManifestation	False	True	851857399
753780243	associatedWith	False	True	1975056531
255141529/other	hasManifestation	False	True	622600769
255141529/other	hasManifestation	False	True	1683090852
255141529/unspecified	hasManifestation	False	True	622600769
255141529/unspecified	hasManifestation	False	True	1683090852
283428170	hasManifestation	False	True	956664712
283428170	hasManifestation	False	True	1358604969
283428170	hasManifestation	False	True	1054675109
283428170	hasManifestation	False	True	293771399
283428170	hasManifestation	False	True	1328350091
283428170	hasManifestation	False	True	1079654421
283428170	hasManifestation	False	True	1079654421/other
283428170	hasManifestation	False	True	654702340
283428170	hasManifestation	False	True	1971756453
283428170	hasManifestation	False	True	1889351414
283428170	hasManifestation	False	True	142052508
283428170	hasManifestation	False	True	727572936
283428170	hasManifestation	False	True	82568660
283428170	hasManifestation	False	True	851857399
283428170	associatedWith	False	True	1975056531
1235618695	hasManifestation	False	True	956664712
1235618695	hasManifestation	False	True	1358604969
1235618695	hasManifestation	False	True	293771399
1235618695	hasManifestation	False	True	1328350091
1235618695	hasManifestation	False	True	1079654421
1235618695	hasManifestation	False	True	654702340
1235618695	hasManifestation	False	True	1971756453
1235618695	hasManifestation	False	True	1889351414
1235618695	hasManifestation	False	True	142052508
1235618695	hasManifestation	False	True	727572936
1235618695	hasManifestation	False	True	82568660
1235618695	hasManifestation	False	True	851857399
2055968951	hasManifestation	False	True	622600769
2055968951	hasManifestation	False	True	1683090852
1939815950/unspecified	hasManifestation	False	True	622600769
1939815950/unspecified	hasManifestation	False	True	1683090852
1939815950/other	hasManifestation	False	True	622600769
1939815950/other	hasManifestation	False	True	1683090852
694903163	hasManifestation	False	True	956664712
1676389165	hasManifestation	False	True	431392958
236924369	hasManifestation	False	True	1581976053
236924369	associatedWith	False	True	882244568
236924369	associatedWith	False	True	729372485
236924369	associatedWith	False	True	746680558
236924369	associatedWith	False	True	861638547
236924369	associatedWith	False	True	454434138
236924369	associatedWith	False	True	1240824451
236924369	associatedWith	False	True	672063490
1251496839/other	hasManifestation	False	True	1230041477
1251496839/unspecified	hasManifestation	False	True	1230041477
1091013360	hasManifestation	False	True	956664712
271833991	hasManifestation	False	True	956664712
854137188	hasManifestation	False	True	956664712
1508081745	hasManifestation	False	True	1581976053
1508081745	associatedWith	False	True	1837013982
1508081745	associatedWith	False	True	137713224
1508081745	associatedWith	False	True	1839818377
1508081745	associatedWith	False	True	1017662917
1508081745	associatedWith	False	True	248851702
1508081745	associatedWith	False	True	1229869827
1508081745	associatedWith	False	True	30418378
1508081745	associatedWith	False	True	738999268
1508081745	associatedWith	False	True	944754984
1508081745	associatedWith	False	True	2131977134
1508081745	associatedWith	False	True	1173624218
1508081745	associatedWith	False	True	902939755
1508081745	associatedWith	False	True	1323682030
1508081745	associatedWith	False	True	1229452918
1508081745	associatedWith	False	True	132072037
900389391	associatedWith	False	True	1975056531
1288604967	hasManifestation	False	True	956664712
771273482	hasManifestation	False	True	1581976053
771273482	associatedWith	False	True	579583286
771273482	associatedWith	False	True	1203794080
771273482	associatedWith	False	True	862789727
771273482	associatedWith	False	True	1168452782
771273482	associatedWith	False	True	1260563068
107294155	hasManifestation	False	True	871612151
107294155	hasManifestation	False	True	705971711
107294155	hasManifestation	False	True	270373865
107294155	hasManifestation	False	True	197163558
107294155	hasManifestation	False	True	1079654421
107294155	hasManifestation	False	True	197934298
107294155	hasManifestation	False	True	509821856
107294155	hasManifestation	False	True	632678885
107294155	hasManifestation	False	True	1639304259
107294155	hasManifestation	False	True	396939646/unspecified
107294155	hasManifestation	False	True	1498660177
107294155	hasManifestation	False	True	476391827
107294155	associatedWith	False	True	1839638766
1642172022	associatedWith	False	True	1839638766
705971711	hasManifestation	False	True	622600769
705971711	hasManifestation	False	True	1683090852
705971711	associatedWith	False	True	1839638766
1331660907	hasCausingCondition	False	True	1710270895
1331660907	hasManifestation	False	True	622600769
1331660907	hasManifestation	False	True	1683090852
1331660907	associatedWith	False	True	1446152257
1539889147/other	associatedWith	False	True	2051676830
1539889147/other	associatedWith	False	True	1882742628
1208294714	hasManifestation	False	True	1461581580
1208294714	hasManifestation	False	True	1691058302
1208294714	hasManifestation	False	True	1957823459
1208294714	hasManifestation	False	True	654702340
1208294714	hasManifestation	False	True	595794259
1208294714	hasManifestation	False	True	396939646
1208294714	hasManifestation	False	True	1040032122
1208294714	hasManifestation	False	True	1480951888
1208294714	hasManifestation	False	True	1783829886
1539889147/unspecified	associatedWith	False	True	2051676830
1539889147/unspecified	associatedWith	False	True	1882742628
1017662917	hasManifestation	False	True	956664712
1017662917	hasManifestation	False	True	1358604969
1017662917	hasManifestation	False	True	1054675109
1017662917	hasManifestation	False	True	1154736543
1017662917	hasManifestation	False	True	1584778394
1017662917	hasManifestation	False	True	1957823459
1017662917	hasManifestation	False	True	1024154490
1017662917	hasManifestation	False	True	1917562684/other
1017662917	hasManifestation	False	True	698285441
1017662917	associatedWith	False	True	236924369
1017662917	associatedWith	False	True	771273482
1017662917	associatedWith	False	True	1508081745
157616931	hasCausingCondition	True	True	2105678631
157616931	hasCausingCondition	True	True	1985490330
1136802325/other	hasManifestation	False	True	622600769
1136802325/unspecified	hasManifestation	False	True	622600769
248851702	hasManifestation	False	True	590662611
248851702	hasManifestation	False	True	2046015098
248851702	associatedWith	False	True	236924369
248851702	associatedWith	False	True	771273482
248851702	associatedWith	False	True	1508081745
1826431497	hasManifestation	False	True	657977518
1826431497	hasManifestation	False	True	1188755650
1826431497	hasManifestation	False	True	1079654421
1826431497	hasManifestation	False	True	1024154490
410022648	hasManifestation	False	True	1024154490
751399056	hasManifestation	False	True	1656157931
751399056	hasManifestation	False	True	684930313
1596449540	hasManifestation	False	True	622600769
1596449540	hasManifestation	False	True	1683090852
1596449540	associatedWith	False	True	1215034670
1596449540	associatedWith	False	True	1839638766
1596449540	associatedWith	False	True	501791005
1596449540	associatedWith	False	True	1975056531
1596449540	associatedWith	False	True	828922344
1596449540	associatedWith	False	True	174465822
1596449540	associatedWith	False	True	612672352
1596449540	associatedWith	False	True	1882742628/other
1596449540	associatedWith	False	True	1882742628/unspecified
1563156715	hasManifestation	False	True	1656157931
980168338	associatedWith	False	True	1215034670
980168338	associatedWith	False	True	1839638766
980168338	associatedWith	False	True	501791005
980168338	associatedWith	False	True	1975056531
980168338	associatedWith	False	True	828922344
980168338	associatedWith	False	True	174465822
980168338	associatedWith	False	True	612672352
980168338	associatedWith	False	True	1882742628/other
980168338	associatedWith	False	True	1882742628/unspecified
1321303663	hasManifestation	False	True	684930313
1321303663	hasManifestation	False	True	293771399
1321303663	hasManifestation	False	True	1323682030
1321303663	hasManifestation	False	True	1256772020
1321303663	hasManifestation	False	True	1639304259
1321303663	associatedWith	False	True	1215034670
1321303663	associatedWith	False	True	1839638766
1321303663	associatedWith	False	True	501791005
1321303663	associatedWith	False	True	1975056531
1321303663	associatedWith	False	True	828922344
1321303663	associatedWith	False	True	174465822
1321303663	associatedWith	False	True	612672352
1321303663	associatedWith	False	True	1882742628/other
1321303663	associatedWith	False	True	1882742628/unspecified
730510331	hasManifestation	False	True	622600769
730510331	hasManifestation	False	True	1683090852
730510331	associatedWith	False	True	1215034670
730510331	associatedWith	False	True	1839638766
730510331	associatedWith	False	True	501791005
730510331	associatedWith	False	True	1975056531
730510331	associatedWith	False	True	828922344
730510331	associatedWith	False	True	174465822
730510331	associatedWith	False	True	612672352
730510331	associatedWith	False	True	1882742628/other
730510331	associatedWith	False	True	1882742628/unspecified
1233304838	hasManifestation	False	True	622600769
1233304838	hasManifestation	False	True	1683090852
932942062	hasCausingCondition	True	True	381388700
149072669	hasManifestation	False	True	2019368323
149072669	hasManifestation	False	True	425464783
1154736543	associatedWith	False	True	1975056531
1839818377	associatedWith	False	True	236924369
1839818377	associatedWith	False	True	771273482
1839818377	associatedWith	False	True	1508081745
1469571641	hasManifestation	False	True	1294035808
1469571641	hasManifestation	False	True	1781315693
1469571641	associatedWith	False	True	1975056531
257068234	associatedWith	False	True	1215034670
257068234	associatedWith	False	True	1839638766
257068234	associatedWith	False	True	501791005
257068234	associatedWith	False	True	1975056531
257068234	associatedWith	False	True	828922344
257068234	associatedWith	False	True	174465822
257068234	associatedWith	False	True	612672352
257068234	associatedWith	False	True	1882742628/other
257068234	associatedWith	False	True	1882742628/unspecified
416025325	associatedWith	False	True	1975056531
250688797	hasManifestation	False	True	1742998538/unspecified
250688797	associatedWith	False	True	1158914813
250688797	associatedWith	False	True	1323892810
344162786	associatedWith	False	True	916407020
985510409/unspecified	hasManifestation	False	True	481852400
985510409/unspecified	hasManifestation	False	True	1769383160
2080365623	hasManifestation	False	True	622600769
2080365623	hasManifestation	False	True	1683090852
2080365623	associatedWith	False	True	1385347061
1000894786	hasManifestation	False	True	554373034
794462570	associatedWith	False	True	1929872537
1528414070	hasManifestation	False	True	512128824
1528414070	hasManifestation	False	True	654702340
1528414070	hasManifestation	False	True	1323682030
1528414070	hasManifestation	False	True	1370972705
1528414070	hasManifestation	False	True	554373034
1528414070	hasManifestation	False	True	2058491071
1528414070	hasManifestation	False	True	2044414353
1528414070	hasManifestation	False	True	1112214727
1528414070	hasManifestation	False	True	1472717853
1528414070	associatedWith	False	True	1837021781
515117475	hasManifestation	False	True	684930313
515117475	hasManifestation	False	True	293771399
515117475	hasManifestation	False	True	1323682030
515117475	hasManifestation	False	True	216184590
515117475	hasManifestation	False	True	2058491071
515117475	hasManifestation	False	True	1210263011
515117475	associatedWith	False	True	1837021781
135352227/other	hasManifestation	False	True	293771399
135352227/other	hasManifestation	False	True	1742998538/unspecified
135352227/other	associatedWith	False	True	1215034670
135352227/other	associatedWith	False	True	1839638766
135352227/other	associatedWith	False	True	501791005
135352227/other	associatedWith	False	True	1975056531
135352227/other	associatedWith	False	True	828922344
135352227/other	associatedWith	False	True	174465822
135352227/other	associatedWith	False	True	612672352
135352227/other	associatedWith	False	True	1882742628/other
135352227/other	associatedWith	False	True	1882742628/unspecified
1780040028	hasManifestation	False	True	1370972705
1780040028	hasManifestation	False	True	2044414353
1780040028	hasManifestation	False	True	1112214727
1780040028	hasManifestation	False	True	1472717853
1780040028	associatedWith	False	True	1837021781
135352227/unspecified	hasManifestation	False	True	293771399
135352227/unspecified	hasManifestation	False	True	1742998538/unspecified
135352227/unspecified	associatedWith	False	True	1215034670
135352227/unspecified	associatedWith	False	True	1839638766
135352227/unspecified	associatedWith	False	True	501791005
135352227/unspecified	associatedWith	False	True	1975056531
135352227/unspecified	associatedWith	False	True	828922344
135352227/unspecified	associatedWith	False	True	174465822
135352227/unspecified	associatedWith	False	True	612672352
135352227/unspecified	associatedWith	False	True	1882742628/other
135352227/unspecified	associatedWith	False	True	1882742628/unspecified
1483190070	hasCausingCondition	True	True	588616678
1483190070	hasCausingCondition	True	True	1904876434
1483190070	hasCausingCondition	True	True	979278646
1483190070	hasCausingCondition	True	True	1539889147
1483190070	hasCausingCondition	True	True	1412960686
1483190070	hasCausingCondition	True	True	1935092859
1483190070	hasCausingCondition	True	True	487269828
1483190070	hasCausingCondition	True	True	1000704511
1483190070	hasCausingCondition	True	True	1104303944
1483190070	hasCausingCondition	True	True	1959883044
1483190070	hasCausingCondition	True	True	921595235
1483190070	hasCausingCondition	True	True	1251496839
1483190070	hasCausingCondition	True	True	1136802325
1483190070	hasCausingCondition	True	True	145723401
1483190070	hasCausingCondition	True	True	985510409
1483190070	hasCausingCondition	True	True	1646490591
1483190070	hasCausingCondition	True	True	1939815950
1483190070	hasCausingCondition	True	True	255141529
1483190070	hasCausingCondition	True	True	293771399
1483190070	hasCausingCondition	True	True	1435254666/unspecified
1483190070	hasCausingCondition	True	True	1760597414
1483190070	hasCausingCondition	True	True	458687859
1483190070	hasCausingCondition	True	True	1965146397
1483190070	hasCausingCondition	True	True	142052508
1483190070	hasCausingCondition	True	True	911707612
392898612	hasCausingCondition	True	True	588616678
392898612	hasCausingCondition	True	True	1904876434
392898612	hasCausingCondition	True	True	979278646
392898612	hasCausingCondition	True	True	1539889147
392898612	hasCausingCondition	True	True	1412960686
392898612	hasCausingCondition	True	True	1935092859
392898612	hasCausingCondition	True	True	487269828
392898612	hasCausingCondition	True	True	1000704511
392898612	hasCausingCondition	True	True	1104303944
392898612	hasCausingCondition	True	True	1959883044
392898612	hasCausingCondition	True	True	921595235
392898612	hasCausingCondition	True	True	1251496839
392898612	hasCausingCondition	True	True	1136802325
392898612	hasCausingCondition	True	True	145723401
392898612	hasCausingCondition	True	True	985510409
392898612	hasCausingCondition	True	True	1646490591
392898612	hasCausingCondition	True	True	1939815950
392898612	hasCausingCondition	True	True	255141529
392898612	hasCausingCondition	True	True	293771399
392898612	hasCausingCondition	True	True	1435254666/unspecified
392898612	hasCausingCondition	True	True	1760597414
392898612	hasCausingCondition	True	True	458687859
392898612	hasCausingCondition	True	True	1965146397
392898612	hasCausingCondition	True	True	142052508
392898612	hasCausingCondition	True	True	911707612
121670633	associatedWith	False	True	236924369
121670633	associatedWith	False	True	771273482
121670633	associatedWith	False	True	1508081745
121670633	hasCausingCondition	True	True	588616678
121670633	hasCausingCondition	True	True	1904876434
121670633	hasCausingCondition	True	True	979278646
121670633	hasCausingCondition	True	True	1539889147
121670633	hasCausingCondition	True	True	1412960686
121670633	hasCausingCondition	True	True	1935092859
121670633	hasCausingCondition	True	True	487269828
121670633	hasCausingCondition	True	True	1000704511
121670633	hasCausingCondition	True	True	1104303944
121670633	hasCausingCondition	True	True	1959883044
121670633	hasCausingCondition	True	True	921595235
121670633	hasCausingCondition	True	True	1251496839
